Inq	Pessoas	P_menos10anos	P_10a14anos	P_15a18anos	P_mais18anos	Alunos - viajam acompanhados ou sozinhos	Alunos - modo de transporte	Automoveis	Motas	Desp_auto	Est_privado	Lug_Dispõe	Lug_Utiliza	Alug_estac	CartaCond	Inq_idade	Inq_sexo	Pess_Emprego	Pess_carta	Inq_Instrucao	Inq_profissão	Trab_conta	Princ_cont	PrincCont_Idade	PrincCont_Sexo	PrincCont_NivInst	PrincCont_Profissão	PrincCont_Conta PO	Rendimento	STATUS SOCIAL	Coord_X	Coord_Y	GrauGeoreferenciacao	Tipo	Zona	Concelho	Tipo_Inq	Coef_Exp	SumViagens	Polo Universitário	Ramal da Lousã	Auxiliar	Inquéritos Válidos FINAIS
6068	4	0	0	0	4	0	0	3	98	98	2	2	2	0	2	23	2	1	2	1	16	2	2	59	1	4	11	2	99	D	177 025	358 415	3	U	320	Coimbra	3	52.4	2	Pólo II		1 | 2	1
6069	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	1	98	1	6	10	0	1				10		99	D	166 172	383 866	2	R	107	Anadia	2	68.2	2			3 | 1	1
6070	3	0	0	0	3	0	0	1	98	98	2	1	1	0	3	21	1	1	1	3	16	2	2	54	2	1	7	2	4	B	175 969	360 141	2	U	314	Coimbra	1	23.0	3			1 | 1	1
6071	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	23	2	1	2	3	16	0	2	45	2	6	11	2	99	D	180 155	360 120	2	U	360	Coimbra	3	32.8	2	Olivais		1 | 2	1
6072	3	0	0	0	3	0	0	3	98	98	2	2	2	0	2	58	2	3	2	1	7	2	2	60	1	2	6	1	99	A	157 377	327 142	1	U	45	Pombal	2	41.4	0			3 | 2	1
6073	4	0	0	1	3	0	0	1	98	98	2	1	1	0	2	23	1	1	2	1	16	2	2	60	1	4	14	2	99	E	176 493	358 666	2	U	320	Coimbra	3	37.7	2	Pólo II		1 | 1	1
6074	6	0	0	0	6	0	0	1	98	98	1		0	1	2	24	2	1	2	1	16	2	2	50	2	3	11	2	99	C	177 107	358 937	5	U	319	Coimbra	3	52.4	2	Pólo II		1 | 2	1
6075	2	0	0	0	2	0	0	1	98	98	1		0	1	2	64	2	2	2	4	11	2	1				11		99	D	157 679	327 284	1	U	45	Pombal	2	41.4	0			3 | 2	1
6076	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	70	2	98	1	1	10	0	1				10		5	B	176 309	361 048	1	U	312	Coimbra	1	9.7	2			4 | 2	1
6077	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	1	98	1	6	10	0	1				10		99	D	176 077	385 975	2	R	109	Anadia	2	84.1	0			3 | 1	1
6078	3	0	0	0	3	0	0	2	98	98	2	2	2	0	2	25	2	2	3	3	16	0	2	59	1	6	6	1	99	C	176 663	360 146	2	U	314	Coimbra	3	32.8	4	Olivais		2 | 2	1
6079	4	0	1	0	3	3	4	2	1	98	2	2	2	0	3	18	2	2	2	1	16	2	2	42	1	4	12	1	99	D	176 750	357 964	2	U	322	Coimbra	3	52.4	2	Pólo II		1 | 2	1
6080	1	0	0	0	1	0	0	1	98	98	1		0	1	3	67	2	98	99	3	10	0	1				10		99	C	173 766	361 817	2	U	330	Coimbra	1	21.3	0			4 | 2	1
6081	4	0	1	0	3	1	4	2	98	98	2	2	2	0	2	42	2	1	3	3	11	2	1				11		99	C	172 248	386 649	2	R	12	Anadia	2	39.1	2			2 | 2	1
6083	5	2	0	1	2	0	0	1	98	98	2	1	1	0	3	17	2	2	2	1	16	2	2	41	2	1	7	2	99	B	173 982	362 502	5	U	330	Coimbra	3	52.4	2	Pólo II		1 | 2	1
6084	5	0	1	1	3	2	3	2	98	98	2	2	2	0	2	24	1	1	2	1	16	2	2	49	1	1	3	2	99	A	177 038	360 861	2	U	338	Coimbra	3	37.7	4	Pólo II		1 | 1	1
6085	2	0	0	0	2	0	0	98	98	98	1	0	0	1	3	68	2	98	98	6	15	0	2	73	1	6	10	2	2	D	157 709	327 329	1	U	45	Pombal	2	33.0	0			4 | 2	1
6086	1	0	0	0	1	0	0	98	98	98	2	1	98	0	3	70	2	98	98	6	10	0	1				10		1	D	157 781	327 658	1	U	45	Pombal	2	33.0	4			4 | 2	1
6087	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	70	1	98	1	6	10	1	1				10		99	D	153 106	327 378	4	R	45	Pombal	2	35.4	0			4 | 1	1
6088	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	74	1	98	98	7	10	0	1				10		1	D	144 793	356 028	2	U	127	Figueira da Foz	2	44.1	0			4 | 1	1
6089	5	0	1	0	4	99	99	2	98	98	2	1	1	0	2	78	1	2	3	6	10	0	1				10		99	D	142 239	355 404	4	R	127	Figueira da Foz	2	44.1	0			4 | 1	1
6090	5	0	1	2	2	6	6	2	98	98	2	2	2	0	3	15	1	2	2	5	16	0	2	40	1	5	12	1	99	D	159 001	324 235	4	R	45	Pombal	2	43.9	2			1 | 1	1
6091	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	58	1	2	2	3	11	2	1				11		99	C	144 489	356 048	2	R	127	Figueira da Foz	2	42.6	0			3 | 1	1
6092	3	0	0	0	3	0	0	2	98	98	2	2	2	0	2	26	2	2	2	4	11	2	2	60	1	99	99	2	99	99	143 452	356 948	1	R	127	Figueira da Foz	2	40.6	2			2 | 2	1
6093	5	1	1	1	2	99	99	1	4	98	2	3	1	0	2	41	1	2	2	4	12	1	1				12		99	D	159 001	324 235	4	R	45	Pombal	2	47.9	4			2 | 1	1
6094	2	0	0	0	2	0	0	98	98	98	1	0	0	1	3	64	2	98	98	7	10	0	2	67	1	6	10	2	99	D	157 242	326 991	1	U	45	Pombal	2	41.4	0			3 | 2	1
6095	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	1	98	2	6	10	0	1				10		1	D	141 823	344 400	2	R	124	Figueira da Foz	2	55.8	0			3 | 1	1
6096	1	0	0	0	1	0	0	98	98	98	1	0	0	2	3	67	2	1	98	6	11	2	1				11		1	D	157 814	327 946	1	U	45	Pombal	2	33.0	6			4 | 2	1
6097	2	0	0	0	2	0	0	98	98	98	1	0	0	1	3	70	2	98	98	7	10	2	1				10		99	D	158 606	324 670	4	R	45	Pombal	2	33.0	0			4 | 2	1
6098	2	0	0	0	2	0	0	98	1	98	1	0	0	1	3	59	1	2	99	6	11	2	1				11		99	D	140 226	348 406	1	R	124	Figueira da Foz	2	55.8	0			3 | 1	1
6099	4	0	2	0	2	99	99	2	98	98	2	2	2	0	2	39	2	2	2	1	7	2	1				7		99	B	136 773	347 082	2	R	124	Figueira da Foz	2	63.4	2			2 | 2	1
6100	2	0	0	0	2	0	0	98	98	98	2	1	98	0	3	64	1	98	98	6	10	0	1				10		1	D	138 779	355 170	1	R	64	Figueira da Foz	2	34.8	0			3 | 1	1
6101	4	0	0	0	4	0	0	2	98	98	2	2	2	0	2	30	2	4	3	3	11	2	2	60	1	5	10	1	99	D	202 677	344 101	4	R	213	Góis	2	69.6	2			2 | 2	1
6102	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	1	98	1	6	10	0	1				10		99	D	177 953	340 218	1	U	210	Penela	2	57.8	0			3 | 1	1
6104	4	0	1	1	2	99	99	4	2	98	2	3	3	0	2	18	1	2	3	3	16	2	2	43	1	4	12	1	99	D	202 905	338 880	4	R	213	Góis	2	37.4	0			1 | 1	1
6106	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	24	2	2	2	1	7	2	2	51	1	6	11	2	99	D	178 248	340 092	2	U	210	Penela	2	61.2	2			1 | 2	1
6108	5	0	1	0	4	1	1	98	1	98	2	1	1	0	2	46	1	1	1	4	14	2	1				14		99	E	175 898	340 468	4	R	210	Penela	2	57.8	0			3 | 1	1
6109	5	1	0	0	4	0	0	1	98	98	2	1	1	0	2	41	1	98	2	6	13	2	1				13		1	E	208 521	363 694	4	R	204	Arganil	2	91.5	2			2 | 1	1
6111	4	0	1	0	3	6	4	1	1	98	2	1	1	0	2	40	2	2	3	4	15	2	2	49	1	6	11	2	3	D	199 318	367 333	4	R	204	Arganil	2	63.6	2			2 | 2	1
6112	2	0	0	0	2	0	0	98	98	98	2	1	98	0	3	79	1	98	98	6	99	2	1				99		3	99	196 352	362 177	4	R	204	Arganil	2	65.0	0			4 | 1	1
6113	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	60	1	98	1	6	10	2	1				10		3	D	216 446	368 403	4	R	205	Arganil	2	40.9	0			3 | 1	1
6114	4	0	0	1	3	0	0	2	1	98	2	2	2	0	3	16	2	2	3	4	16	2	2	47	2	6	11	2	99	D	204 854	363 826	2	R	204	Arganil	2	41.9	2			1 | 2	1
6115	2	0	0	0	2	0	0	2	1	98	2	2	2	0	2	47	1	2	2	6	6	1	1				6		99	C	215 438	361 609	4	R	205	Arganil	2	40.9	0			3 | 1	1
6116	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	56	1	1	1	6	11	2	1				11		99	D	154 052	338 577	1	R	121	Pombal	2	81.4	0			3 | 1	1
6117	4	1	0	1	2	0	0	1	98	98	1		0	1	2	43	1	2	2	2	7	2	1				7		99	B	156 753	327 297	1	U	45	Pombal	2	47.9	0			2 | 1	1
6118	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	63	1	98	1	6	10	2	1				10		99	D	147 844	332 162	2	R	121	Pombal	2	81.4	0			3 | 1	1
6119	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	1	98	1	6	10	2	1				10		99	D	155 585	333 190	4	R	45	Pombal	2	41.1	2			3 | 1	1
6121	2	0	0	0	2	0	0	1	98	98	1		0	1	2	83	1	98	1	6	10	1	1				10		99	D	158 094	327 746	1	U	45	Pombal	2	35.4	2			4 | 1	1
6122	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	62	2	98	1	6	15	1	2	67	1	6	10	2	99	D	155 328	322 226	2	R	116	Pombal	2	61.0	0			3 | 2	1
6123	2	0	0	0	2	0	0	2	98	98	2	1	1	0	2	27	2	2	2	1	11	2	2	33	1	3	14	2	99	D	156 685	327 242	1	U	45	Pombal	2	46.2	2			2 | 2	1
6124	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	54	1	2	2	1	7	2	1				7		99	B	156 735	327 427	5	U	45	Pombal	2	41.1	0			3 | 1	1
6125	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	83	2	98	1	7	10	1	2	78	1	6	10	2	99	D	158 663	327 606	1	U	45	Pombal	2	33.0	0			4 | 2	1
6126	1	0	0	0	1	0	0	1	98	98	1		0	1	2	60	2	1	1	5	6	1	1				6		99	C	157 805	327 529	1	U	45	Pombal	2	41.4	2			3 | 2	1
6127	4	1	1	0	2	99	99	1	98	98	2	1	1	0	2	45	2	2	1	6	14	2	2	45	1	5	14	2	99	E	154 816	326 180	1	R	45	Pombal	2	41.4	2			3 | 2	1
6128	4	0	0	0	4	0	0	3	98	98	2	1	1	0	2	25	2	4	4	1	7	2	2	54	1	4	12	1	99	D	158 198	327 812	1	U	45	Pombal	2	46.2	2			2 | 2	1
6129	3	1	0	0	2	0	0	1	98	98	2	1	1	0	2	32	2	1	2	3	13	2	2	36	1	1	7	2	99	B	157 736	327 556	5	U	45	Pombal	2	46.2	0			2 | 2	1
6130	1	0	0	0	1	0	0	1	98	98	2	5	1	0	2	32	2	1	1	1	7	2	1				7		2	B	173 069	378 839	1	U	18	Mealhada	2	32.6	3			2 | 2	1
6131	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	31	2	1	1	1	7	2	1				7		99	B	173 688	358 928	1	U	323	Coimbra	1	22.8	2			2 | 2	1
6132	3	0	0	0	3	0	0	5	4	4	2	5	5	0	2	23	1	3	3	1	7	2	2	51	1	3	12	1	99	D	173 476	358 663	2	U	325	Coimbra	1	29.3	2			1 | 1	1
6133	3	0	0	0	3	0	0	2	98	2	1	0	0	1	2	29	1	2	2	3	16	1	1				16		1	C	175 708	358 165	5	U	321	Coimbra	1	29.3	3			2 | 1	1
6134	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	49	1	1	98	4	11	2	1				11		1	D	176 221	360 611	2	U	311	Coimbra	1	15.9	4			3 | 1	1
6135	4	0	0	0	4	0	0	4	1	98	2	2	2	0	2	22	1	3	4	3	16	0	2	49	1	6	14	2	6	E	175 262	360 495	1	U	308	Coimbra	1	35.5	2			1 | 1	1
6136	4	0	0	1	3	0	0	2	98	98	2	3	2	0	2	25	2	3	3	3	11	2	2	49	1	5	11	2	99	D	179 626	364 596	2	R	358	Coimbra	1	26.9	2			2 | 2	1
6137	4	0	0	0	4	0	0	4	98	98	2	2	2	0	2	30	1	1	3	3	16	0	2	60	1	1	99	99	99	99	174 865	359 917	5	U	301	Coimbra	1	10.8	6			2 | 1	1
6138	1	0	0	0	1	0	0	1	98	98	1		0	1	2	38	2	1	1	3	11	2	1				11		2	C	174 108	361 543	1	U	331	Coimbra	1	28.5	2			2 | 2	1
6139	5	0	1	0	4	99	99	3	98	98	2	1	1	0	2	21	2	3	3	3	11	2	2	45	1	5	14	2	99	E	189 978	352 675	4	U	32	Lousã	1	47.0	2			1 | 2	1
6140	3	0	0	0	3	0	0	2	1	98	2	2	2	0	2	27	1	2	2	2	11	2	1				11		2	C	163 311	352 080	1	R	39	Condeixa-a-Nova	2	45.1	2			2 | 1	1
6141	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	32	1	2	2	4	14	2	1				14		3	E	168 726	349 383	1	U	43	Condeixa-a-Nova	1	51.4	2			2 | 1	1
6142	3	1	0	0	2	0	0	3	98	98	1	0		1	2	32	2	2	2	4	11	2	2	29	1	1	10	2	4	B	162 439	357 131	1	R	53	Montemor-o-Velho	2	32.1	2			2 | 2	1
6143	4	0	0	1	3	0	0	1	98	98	2	1	1	0	3	16	1	2	2	4	16	0	2	47	1	3	7	2	99	B	187 720	326 132	1	U	209	Figueiró dos Vinhos	2	108.8	2			1 | 1	1
6144	1	0	0	0	1	0	0	1	98	98	1		0	1	2	39	1	1	1	3	11	2	1				11		2	C	187 446	325 900	1	U	209	Figueiró dos Vinhos	2	91.3	2			2 | 1	1
6145	5	1	0	0	4	0	0	98	1	98	2	2	1	0	3	24	2	3	1	4	11	2	1				11		2	D	187 752	325 996	1	U	209	Figueiró dos Vinhos	2	81.0	2			1 | 2	1
6146	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	43	2	1	1	4	15	0	2	49	1	4	14	2	1	E	215 751	341 987	1	U	206	Pampilhosa da Serra	2	76.2	1			2 | 2	1
6147	3	0	1	0	2	2	3	2	98	98	2	2	2	0	2	37	1	2	2	4	4	1	1				4		99	B	161 408	314 792	2	R	116	Pombal	2	87.9	0			2 | 1	1
6148	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	43	2	1	2	6	15	0	2	43	1	3	11	2	99	C	164 203	316 673	4	R	116	Pombal	2	60.8	0			2 | 2	1
6149	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	54	2	98	1	6	15	0	1				15		1	D	158 935	327 173	2	U	45	Pombal	2	41.4	0			3 | 2	1
6150	5	0	0	1	4	0	0	2	98	98	2	2	2	0	3	16	1	2	3	4	16	0	2	40	1	1	7	2	99	B	161 646	318 472	4	R	116	Pombal	2	72.0	2			1 | 1	1
6151	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	64	1	98	98	7	10	0	1				10		1	D	159 072	322 767	4	R	116	Pombal	2	63.9	0			3 | 1	1
6152	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	60	2	98	98	7	15	0	1				15		1	D	157 550	327 518	2	U	45	Pombal	2	41.4	0			3 | 2	1
6153	2	0	0	0	2	0	0	98	98	98	1	0	0	1	3	64	2	98	98	6	10	0	2	72	1	6	10	99	99	D	161 363	314 836	1	R	116	Pombal	2	61.0	0			3 | 2	1
6154	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	37	1	1	1	4	12	1	1				12		1	D	159 146	320 672	4	R	116	Pombal	2	87.9	0			2 | 1	1
6155	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	2	98	2	6	10	0	1				10		99	D	159 076	316 499	4	R	116	Pombal	2	61.0	0			3 | 2	1
6156	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	60	2	98	2	6	15	0	2	65	1	6	10	99	99	D	161 048	318 818	4	R	116	Pombal	2	61.0	0			3 | 2	1
6157	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	31	1	1	1	3	4	1	1				4		99	A	154 069	323 446	2	R	45	Pombal	2	47.9	0			2 | 1	1
6158	1	0	0	0	1	0	0	98	98	98	1	0	0	1	1	82	2	98	99	6	10	0	1				10		1	D	158 378	328 478	2	U	45	Pombal	2	33.0	0			4 | 2	1
6159	3	1	0	0	2	0	0	2	98	98	2	2	2	0	2	25	1	2	2	1	7	2	1				7		99	B	156 787	326 718	1	U	45	Pombal	2	47.9	0			2 | 1	1
6160	3	0	0	0	3	0	0	2	98	98	2	2	2	0	2	25	2	2	2	4	16	0	2	48	1	3	11	99	99	C	157 776	327 811	1	U	45	Pombal	2	46.2	2			2 | 2	1
6161	5	2	0	0	3	0	0	2	98	98	2	2	2	0	2	35	2	2	3	4	13	0	2	40	1	3	99	99	99	99	160 747	314 023	4	R	116	Pombal	2	60.8	0			2 | 2	1
6162	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	43	2	1	1	3	9	2	1				9		99	C	158 130	327 750	1	U	45	Pombal	2	46.2	0			2 | 2	1
6163	4	0	0	0	4	0	0	1	98	98	2	1	1	0	1	44	1	3	2	6	11	2	1				11		99	D	192 001	381 134	2	U	200	Mortágua	2	43.6	2			2 | 1	1
6164	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	35	1	1	1	3	7	2	1				7		99	B	137 844	358 103	4	U	67	Figueira da Foz	2	50.0	2			2 | 1	1
6165	2	0	0	0	2	0	0	98	98	98	2	1	98	0	3	44	2	98	98	7	15	0	2	58	1	6	6	1	99	C	182 674	380 995	2	R	200	Mortágua	2	66.8	0			2 | 2	1
6166	1	0	0	0	1	0	0	1	98	98	2	1	1	0	2	67	1	98	1	6	10	0	1				10		1	D	156 768	327 510	1	U	45	Pombal	2	35.4	0			4 | 1	1
6167	5	2	0	0	3	0	0	2	98	98	2	2	2	0	2	58	1	1	1	3	10	2	1				10		99	C	157 597	332 167	4	R	47	Pombal	2	50.2	2			3 | 1	1
6168	4	2	0	0	2	0	0	2	98	98	2	3	2	0	2	36	1	2	2	3	11	2	1				11		99	C	159 703	344 043	4	U	48	Soure	2	54.5	2			2 | 1	1
6169	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	71	2	98	1	7	10	0	2	75	1	6	10	99	99	D	157 716	326 699	1	U	45	Pombal	2	33.0	0			4 | 2	1
6170	4	1	0	0	3	0	0	1	98	98	2	1	1	0	2	44	2	1	2	3	15	0	2	52	1	3	7	2	99	B	136 405	355 460	1	U	67	Figueira da Foz	2	29.8	8			2 | 2	1
6171	2	0	0	0	2	0	0	1	1	98	2	1	1	0	2	64	2	98	2	6	10	0	2	71	1	6	10	99	99	D	157 603	327 040	1	U	45	Pombal	2	41.4	0			3 | 2	1
6172	3	0	0	0	3	0	0	2	98	98	2	2	2	0	2	25	1	2	2	4	11	2	2	58	1	6	11	2	99	D	188 982	376 304	2	R	200	Mortágua	2	43.6	0			2 | 1	1
6173	5	2	0	0	3	0	0	2	98	98	2	2	2	0	2	66	1	1	2	6	10	0	1				10		99	D	157 877	327 598	4	U	45	Pombal	2	35.4	0			4 | 1	1
6174	4	1	0	0	3	0	0	2	98	98	2	2	2	0	2	20	1	2	3	3	11	2	1				11		99	C	163 047	337 279	4	R	46	Pombal	2	39.8	2			1 | 1	1
6175	4	1	0	0	3	0	0	2	1	98	2	2	1	0	2	24	2	2	2	4	11	2	1				11		99	D	160 363	342 385	4	R	48	Soure	2	50.5	2			1 | 2	1
6176	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	81	1	98	1	3	10	0	1				10		99	C	157 832	327 848	1	U	45	Pombal	2	35.4	0			4 | 1	1
6177	3	1	0	0	2	0	0	2	98	98	2	2	2	0	2	37	2	2	2	3	6	1	1				6		99	B	136 455	355 552	1	U	67	Figueira da Foz	2	29.8	2			2 | 2	1
6178	3	0	0	0	3	0	0	2	98	98	2	2	2	0	2	24	2	98	3	3	16	0	2	56	2	1	10	99	99	B	142 531	344 991	2	R	125	Figueira da Foz	2	44.4	0			1 | 2	1
6179	3	1	0	0	2	0	0	1	98	98	2	1	1	0	2	27	1	1	2	3	14	2	1				14		99	D	157 643	327 422	1	U	45	Pombal	2	47.9	0			2 | 1	1
6181	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	22	1	98	1	4	16	2	2	73	2	6	10	99	99	D	157 176	348 840	2	R	50	Soure	2	12.5	2			1 | 1	1
6182	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	64	1	98	1	4	10	0	1				10		99	C	139 311	355 606	1	U	64	Figueira da Foz	2	34.8	1			3 | 1	1
6183	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	44	1	1	1	6	14	2	1				14		99	E	193 768	390 695	2	R	200	Mortágua	2	43.6	4			2 | 1	1
6184	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	72	1	98	98	6	10	0	1				10		1	D	157 570	327 026	1	U	45	Pombal	2	35.4	0			4 | 1	1
6185	4	0	0	1	3	0	0	2	98	98	2	2	2	0	2	48	2	2	2	1	7	2	1				7		99	B	159 612	328 248	5	U	45	Pombal	2	41.4	0			3 | 2	1
6186	2	0	0	0	2	0	0	1	98	98	2	1	1	0	3	76	2	98	1	7	10	0	2	76	1	6	10	99	1	D	158 028	327 722	1	U	45	Pombal	2	33.0	0			4 | 2	1
6187	3	0	0	0	3	0	0	1	1	98	2	2	2	0	2	23	1	98	3	3	16	0	1				16		99	C	137 336	355 468	1	U	67	Figueira da Foz	2	51.3	2			1 | 1	1
6189	1	0	0	0	1	0	0	98	98	98	1	0	0	1	3	44	1	98	98	6	10	0	1				10		99	D	189 392	388 394	4	R	200	Mortágua	2	43.6	0			2 | 1	1
6190	4	2	0	0	2	0	0	2	98	98	2	2	2	0	2	39	2	2	2	3	11	2	2	40	1	3	11	2	99	C	156 881	326 952	1	U	45	Pombal	2	46.2	0			2 | 2	1
6191	4	0	0	1	3	0	0	2	1	98	2	2	2	0	2	50	2	1	3	5	15	0	2	65	1	4	10	99	99	C	158 647	328 013	1	U	45	Pombal	2	41.4	1			3 | 2	1
6192	4	1	0	0	3	0	0	2	1	98	2	2	2	0	2	56	1	1	2	1	4	1	1				4		99	A	163 505	321 304	4	R	115	Pombal	2	54.7	2			3 | 1	1
6193	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	44	1	98	1	6	99	1	1				99		99	99	194 792	387 876	4	R	200	Mortágua	2	43.6	0			2 | 1	1
6194	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	78	2	98	2	1	10	0	2	78	1	1	10	99	99	B	157 761	327 654	1	U	45	Pombal	2	33.0	0			4 | 2	1
6195	4	0	0	0	4	0	0	4	98	98	2	4	4	0	2	44	1	2	4	6	12	1	1				12		99	E	185 896	383 489	1	R	200	Mortágua	2	43.6	1			2 | 1	1
6196	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	70	1	98	1	6	10	2	1				10		99	D	157 708	330 663	4	R	47	Pombal	2	43.0	0			4 | 1	1
6198	2	0	0	0	2	0	0	1	98	98	2	1	1	0	1	82	1	98	99	3	10	0	1				10		99	C	157 790	327 436	1	U	45	Pombal	2	35.4	0			4 | 1	1
6199	4	0	0	0	4	0	0	2	98	98	2	2	2	0	2	23	2	2	4	1	13	0	2	48	1	4	6	1	99	C	154 139	343 081	4	R	130	Soure	2	81.0	2			1 | 2	1
6200	4	0	0	0	4	0	0	4	98	1	2	3	3	0	2	61	1	3	4	3	10	0	1				10		99	C	157 678	327 578	1	U	45	Pombal	2	41.1	0			3 | 1	1
6201	2	0	0	0	2	0	0	1	98	98	2	1	1	0	1	64	1	98	2	2	10	0	1				10		99	B	157 597	327 662	1	U	45	Pombal	2	41.1	0			3 | 1	1
6202	3	0	0	0	3	0	0	2	1	98	2	1	1	0	2	56	1	2	2	6	11	2	1				11		99	D	140 280	355 403	1	U	64	Figueira da Foz	2	34.8	2			3 | 1	1
6203	3	0	0	0	3	0	0	2	1	98	2	2	2	0	3	73	2	1	2	6	10	0	2	76	1	3	10	99	2	C	170 736	358 914	1	U	327	Coimbra	1	24.1	2			4 | 2	1
6204	4	1	0	1	2	0	0	2	1	98	2	2	2	0	2	43	1	2	2	4	14	2	1				14		99	E	188 902	376 626	1	R	200	Mortágua	2	43.6	2			2 | 1	1
6205	3	1	0	0	2	0	0	1	98	98	2	1	1	0	3	24	2	1	1	3	13	0	2	33	1	1	4	1	99	A	157 080	327 387	1	U	45	Pombal	2	65.9	0			1 | 2	1
6206	4	1	0	1	2	0	0	2	98	98	2	1	1	0	2	38	2	1	2	3	13	2	2	42	1	4	14	2	99	E	157 267	349 056	1	R	50	Soure	2	18.5	2			2 | 2	1
6207	3	0	0	0	3	0	0	1	98	98	2	1	1	0	2	51	1	1	1	5	11	2	1				11		99	D	138 833	354 898	1	U	64	Figueira da Foz	2	34.8	3			3 | 1	1
6208	5	0	0	0	5	0	0	1	1	98	2	1	1	0	2	24	2	3	4	1	7	2	2	66	1	6	10	99	99	D	194 723	387 921	4	R	200	Mortágua	2	76.1	0			1 | 2	1
6209	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	67	2	2	1	4	10	0	1				10		2	C	174 285	361 524	1	U	331	Coimbra	1	37.0	0			4 | 2	1
6210	4	0	0	2	2	0	0	1	98	98	2	1	1	0	2	40	2	2	2	3	11	2	1				11		99	C	157 774	327 724	2	U	45	Pombal	2	46.2	0			2 | 2	1
6211	2	0	0	0	2	0	0	98	98	98	1	0	0	1	3	71	2	98	98	6	10	0	1				10		2	D	174 876	360 068	1	U	301	Coimbra	1	12.7	0			4 | 2	1
6212	3	1	0	0	2	0	0	2	98	98	2	2	2	0	2	36	1	2	2	3	14	2	1				14		99	D	139 073	355 442	1	U	64	Figueira da Foz	2	40.9	2			2 | 1	1
6213	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	43	1	1	2	3	7	2	1				7		99	B	191 718	381 210	2	U	200	Mortágua	2	43.6	2			2 | 1	1
6214	2	0	0	0	2	0	0	1	98	98	2	1	1	0	2	56	2	1	2	4	7	2	1				7		3	C	180 157	360 095	2	U	360	Coimbra	1	6.8	2			3 | 2	1
6215	3	0	0	0	3	0	0	2	98	98	2	2	2	0	3	50	2	2	2	7	15	0	2	53	1	6	6	1	99	C	154 818	336 044	5	U	121	Pombal	2	41.4	0			3 | 2	1
6216	4	1	0	0	3	0	0	3	98	98	2	2	2	0	2	21	1	2	3	3	16	2	2	38	1	4	14	2	99	E	183 293	346 418	1	U	35	Miranda do Corvo	1	49.8	0			1 | 1	1
6217	3	0	0	0	3	0	0	2	1	98	2	2	2	0	2	24	2	2	2	3	11	2	2	56	1	6	14	2	99	E	188 973	384 013	2	R	200	Mortágua	2	76.1	2			1 | 2	1
6218	2	0	0	0	2	0	0	2	98	98	2	2	2	0	2	70	1	98	2	2	10	0	1				10		5	B	173 213	358 946	2	U	325	Coimbra	1	9.6	2			4 | 1	1
6219	3	0	0	0	3	0	0	1	98	98	2	1	1	0	3	66	2	98	1	6	10	0	2	68	1	3	10	99	99	C	157 699	327 860	1	U	45	Pombal	2	33.0	0			4 | 2	1
6220	4	0	0	1	3	0	0	1	1	98	2	1	1	0	3	17	1	1	2	4	16	0	2	51	2	6	11	2	99	D	138 921	355 251	4	U	64	Figueira da Foz	2	32.5	2			1 | 1	1
