Inq	Viagem	P1-Iniciou a viagem em casa	Origem_X	Origem_Y	Origem_Georef	Origem_Tipo	Origem_Zona	Origem_Conc	P3-Motivo da viagem	P4-Viagem terminou em casa	Destino_X	Destino_Y	Destino_Georef	Destino_Tipo	Destino_Zona	Destino_Conc	Hora de Inicio	Hora de Fim	Duração	P6-Mudou alguma vez de modo de transporte	P6_Vezes que mudou de modo de transporte	P9-Modo de transporte utilizado para chegar ao destino	Modo de transporte agregado	P10-Local de estacionamento	P11_a-Preço pago pelo estacionamento (base diária)	P11_b-Preço pago pelo estacionamento (base mensal)	P12-Automóvel disponível	P13_a-Primeira Razão da escolha do modo a pé / TC	P13_b-segunda Razão da escolha do modo a pé / TC	P.14-Título de transporte	P.14a-Tipo de passe	Classifica Companhia	P15_a-Fez a viagem sempre acompanhado	P15_b-Fez algum desvio ao seu percurso por ir acompanhado	P15_c_Frequencia_Viagem	Tipo de inquérito	Zona_Residencia	Coeficientes Expansão Total	Hora de Inicio	Hora de Fim	Duração	Distancia	Viagens	Velocidades
8607	1	1	171223.9509	367266.7343	1	U	353	Coimbra	1	2	175264.39	360369.64	3	U	302	Coimbra	08:30	09:00	00:30	1	0	3	TI	1								4		2	1	1	353	100.8	510	540	30	8	2	15.99
8607	2	2	175264.39	360369.64	3	U	302	Coimbra	3	1	171223.9509	367266.7343	1	U	353	Coimbra	19:00	19:30	00:30	1	0	3	TI	5								4		2	1	1	353	100.8	1 140	1 170	30	8	2	15.99
8609	1	1	170901.9382	365064.1568	1	U	349	Coimbra	8	2	176625.55	359606.84	3	U	315	Coimbra	13:30	13:45	00:15	1	0	3	TI	5								4		2	2	1	349	24.5	810	825	15	8	2	31.63
8609	2	2	176625.55	359606.84	3	U	315	Coimbra	3	1	170901.9382	365064.1568	1	U	349	Coimbra	18:00	18:15	00:15	1	0	3	TI	1								4		2	2	1	349	24.5	1 080	1 095	15	8	2	31.63
8610	1	1	145923.94	372584.76	2	R	106	Cantanhede	1	2	147305.77	372296.62	3	R	106	Cantanhede	08:00	8:05	00:05	1	0	3	TI	1	0	0						1			1	2	106	82.7	480	485	5	1	4	16.94
8610	2	2	147305.77	372296.62	3	R	106	Cantanhede	8	1	145923.94	372584.76	2	R	106	Cantanhede	13:00	13:05	00:05	1	0	3	TI	5	0	0						1			1	2	106	82.7	780	785	5	1	4	16.94
8610	3	1	145923.94	372584.76	2	R	106	Cantanhede	1	2	147305.77	372296.62	3	R	106	Cantanhede	14:00	14:05	00:05	1	0	3	TI	1	0	0						1			1	2	106	82.7	840	845	5	1	4	16.94
8610	4	2	147305.77	372296.62	3	R	106	Cantanhede	3	1	145923.94	372584.76	2	R	106	Cantanhede	18:30	18:35	00:05	1	0	3	TI	5	0	0						1			1	2	106	82.7	1 110	1 115	5	1	4	16.94
8611	1	1	137672.53	353732.1	1	U	65	Figueira da Foz	4	2	138051.43	355520.81	3	U	64	Figueira da Foz	15:00	15:15	00:15	1	0	17	TC		0	0	2			2		4		1	2	2	65	38	900	915	15	2	2	7.31
8611	2	2	138051.43	355520.81	3	U	64	Figueira da Foz	3	1	137672.53	353732.1	1	U	65	Figueira da Foz	16:30	16:45	00:15	1	0	17	TC		0	0	2			2		4		1	2	2	65	38	990	1 005	15	2	2	7.31
8612	1	1	175242.1165	366428.1585	2	U	334	Coimbra	1	2	174767	367634.67	2	U	353	Coimbra	8:00	8:30	0:30	1	0	1	Pé		0	0	2					1			1	1	334	34.1	480	510	30	1	2	2.59
8612	2	2	174767	367634.67	2	U	353	Coimbra	3	1	175242.1165	366428.1585	2	U	334	Coimbra	18:00	18:30	0:30	1	0	1	Pé		0	0	2					1			1	1	334	34.1	1 080	1 110	30	1	2	2.59
8613	1	1	192751.19	350755.72	2	U	33	Lousã	2	2	190415.28	349389.66	3	U	32	Lousã	08:20	08:45	0:25	1	0	17	TC		0	0	2			3	3	7		2	1	2	33	47.8	500	525	25	3	2	6.49
8613	2	2	190415.28	349389.66	3	U	32	Lousã	3	1	192751.19	350755.72	2	U	33	Lousã	18:25	18:50	0:25	1	0	17	TC		0	0	2			3	3	7		2	1	2	33	47.8	1 105	1 130	25	3	2	6.49
8614	1	1	176753.7558	358876.0993	1	U	318	Coimbra	6	2	176538.11	358390.54	3	U	320	Coimbra	17:45	18:00	0:15	1	0	3	TI	5	0	0						4		2	1	1	318	29.2	1 065	1 080	15	1	2	2.13
8614	2	2	176538.11	358390.54	3	U	320	Coimbra	3	1	176753.7558	358876.0993	1	U	318	Coimbra	23:50	00:00	0:00	1	0	3	TI	1	0	0						4		2	3	1	318	29.2	1 430	1 440	0	1	2	0
8617	1	1	175271.158	360369.0181	1	U	302	Coimbra	1	2	175278.13	360323.42	3	U	302	Coimbra	08:00	08:20	00:20	1	0	3	TI	1								1			1	1	302	26.1	480	500	20	0	2	0.14
8617	2	2	175278.13	360323.42	3	U	302	Coimbra	3	1	175271.158	360369.0181	1	U	302	Coimbra	19:30	20:00	00:30	1	0	3	TI	3								1			1	1	302	26.1	1 170	1 200	30	0	2	0.09
8620	1	1	190299.26	348708.91	2	U	32	Lousã	1	2	174854.41	360276.37	2	U	301	Coimbra	07:10	08:00	00:50	1	0	3	TI	3	0	0						1			1	1	32	36.5	430	480	50	19	2	23.16
8620	2	2	174854.41	360276.37	2	U	301	Coimbra	3	1	190299.26	348708.91	2	U	32	Lousã	19:00	19:40	00:40	1	0	3	TI	5	0	0						1			1	1	32	36.5	1 140	1 180	40	19	2	28.94
8621	1	1	159611.86	328248.02	5	U	45	Pombal	10	2	158218.26	328012.8	3	U	45	Pombal	10:00	10:20	00:20	1	0	1	Pé		0	0	2					1			2	2	45	29.7	600	620	20	1	2	4.24
8621	2	2	158218.26	328012.8	3	U	45	Pombal	3	1	159611.86	328248.02	5	U	45	Pombal	12:00	12:05	00:05	1	0	4	TI		0	0						4		2	2	2	45	29.7	720	725	5	1	2	16.96
8622	1	1	174212.7714	359151.2518	1	U	307	Coimbra	1	2	173561.55	360431.34	3	U	307	Coimbra	08:15	08:35	00:20	1	0	3	TI	3								1			1	1	307	22.4	495	515	20	1	2	4.31
8622	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	174212.7714	359151.2518	1	U	307	Coimbra	18:00	18:20	00:20	1	0	3	TI	5								1			1	1	307	22.4	1 080	1 100	20	1	2	4.31
8623	1	1	175632.8604	366301.3489	2	U	334	Coimbra	1	2	170334.35	359371.39	3	U	329	Coimbra	14:30	15:00	0:30	1	0	1	Pé		0	0	2					1			1	1	334	50	870	900	30	9	2	17.45
8623	2	2	170334.35	359371.39	3	U	329	Coimbra	3	1	175632.8604	366301.3489	2	U	334	Coimbra	19:00	19:30	0:30	1	0	1	Pé		0	0	2					1			1	1	334	50	1 140	1 170	30	9	2	17.45
8624	1	1	174595.2433	360622.5208	2	U	303	Coimbra	1	2	174643.12	360546.49	3	U	303	Coimbra	07:30	07:45	00:15	1	0	4	TI		0	0						4		1	1	1	303	18.6	450	465	15	0	2	0.36
8624	2	2	174643.12	360546.49	3	U	303	Coimbra	3	1	174595.2433	360622.5208	2	U	303	Coimbra	20:00	20:15	00:15	1	0	4	TI		0	0						4		2	1	1	303	18.6	1 200	1 215	15	0	2	0.36
8625	1	1	175150.0887	360264.4249	1	U	302	Coimbra	7	2	175215.19	360377.01	3	U	302	Coimbra	08:00	08:10	00:10	1	0	1	Pé				2					3		1	1	1	302	13.5	480	490	10	0	5	0.78
8625	2	2	175215.19	360377.01	3	U	302	Coimbra	2	2	173608.07	363534.61	3	U	333	Coimbra	08:25	08:50	00:25	1	0	12	TC				2			3	8	1			1	1	302	13.5	505	530	25	4	5	8.5
8625	3	2	173608.07	363534.61	3	U	333	Coimbra	7	2	175215.19	360377.01	3	U	302	Coimbra	17:30	17:35	00:05	1	0	12	TC				2			3	8	1			1	1	302	13.5	1 050	1 055	5	4	5	42.52
8625	4	2	175215.19	360377.01	3	U	302	Coimbra	1	2	175264.39	360369.64	3	U	302	Coimbra	17:45	17:50	00:05	1	0	1	Pé				2					3		2	1	1	302	13.5	1 065	1 070	5	0	5	0.6
8625	5	2	175264.39	360369.64	3	U	302	Coimbra	3	1	175150.0887	360264.4249	1	U	302	Coimbra	19:00	19:10	00:10	1	0	1	Pé				2					3		2	1	1	302	13.5	1 140	1 150	10	0	5	0.93
8627	1	1	174516.7518	361978.1053	1	U	331	Coimbra	1	2	176132.68	360868.25	3	U	311	Coimbra	08:00	08:35	00:35	1	0	12	TC				2			2		1			1	1	331	32.5	480	515	35	2	2	3.36
8627	2	2	176132.68	360868.25	3	U	311	Coimbra	3	1	174516.7518	361978.1053	1	U	331	Coimbra	20:00	20:45	00:45	1	0	4	TI		0	0						4		2	1	1	331	32.5	1 200	1 245	45	2	2	2.61
8628	1	2	161178.39	374768.34	2	U	6	Cantanhede	3	1	165349.08	370191.77	2	R	9	Cantanhede	16:00	16:30	0:30	1	0	3	TI	5	0	0						1			1	2	9	40.5	960	990	30	6	1	12.38
8629	1	1	153554.9	379256.67	1	R	3	Cantanhede	1	2	161840.88	377607.14	2	R	6	Cantanhede	08:10	08:20	0:10	1	0	4	TI		0	0	2					4			1	2	3	29.5	490	500	10	8	2	50.69
8629	2	2	161840.88	377607.14	2	R	6	Cantanhede	3	1	153554.9	379256.67	1	R	3	Cantanhede	17:35	17:45	0:10	1	0	4	TI		0	0	2					4			1	2	3	29.5	1 055	1 065	10	8	2	50.69
8632	1	1	175097.5486	359638.6423	1	U	305	Coimbra	1	2	176132.68	360868.25	3	U	311	Coimbra	06:15	06:20	00:05	1	0	1	Pé				1	2	7			1			1	1	305	1.3	375	380	5	2	2	19.29
8632	2	2	176132.68	360868.25	3	U	311	Coimbra	3	1	175097.5486	359638.6423	1	U	305	Coimbra	20:30	20:40	00:10	1	0	1	Pé				1	2	7			1			1	1	305	1.3	1 230	1 240	10	2	2	9.64
8633	1	1	181147.44	328543.71	1	R	135	Ansião	10	2	157525.58	327696.37	3	U	45	Pombal	14:00	14:20	00:20	1	0	3	TI	5	0	0						4		2	3	2	135	47	840	860	20	24	2	70.91
8633	2	2	157525.58	327696.37	3	U	45	Pombal	3	1	181147.44	328543.71	1	R	135	Ansião	16:00	16:20	00:20	1	0	3	TI	5	0	0						4		2	3	2	135	47	960	980	20	24	2	70.91
8634	1	1	170499.2811	360026.4914	1	U	329	Coimbra	1	2	176641.24	358316.38	2	U	322	Coimbra	09:30	09:40	0:10	1	0	3	TI	1								1			1	1	329	88.9	570	580	10	6	2	38.25
8634	2	2	176641.24	358316.38	2	U	322	Coimbra	3	1	170499.2811	360026.4914	1	U	329	Coimbra	19:30	19:45	00:15	1	0	3	TI	5								1			1	1	329	88.9	1 170	1 185	15	6	2	25.5
8635	1	1	174212.191	359165.7613	1	U	307	Coimbra	1	2	192939.58	354549.76	3	U	30	Lousã	07:00	07:45	00:45	1	0	3	TI	5								1			1	1	307	25.6	420	465	45	19	3	25.72
8635	2	2	192939.58	354549.76	3	U	30	Lousã	3	1	174212.191	359165.7613	1	U	307	Coimbra	18:00	18:45	00:45	1	0	3	TI	5								1			1	1	307	25.6	1 080	1 125	45	19	3	25.72
8635	3	1	174212.191	359165.7613	1	U	307	Coimbra	10	2	144593.12	352115.36	2	R	63	Figueira da Foz	19:00	20:00	01:00	1	0	3	TI	5								1			3	1	307	25.6	1 140	1 200	60	30	3	30.45
8638	1	1	175929.2092	359891.8966	2	U	314	Coimbra	11	2	174373.83	358847.86	3	U	306	Coimbra	10:00	10:20	0:20	1	0	3	TI	1								1			2	1	314	28.2	600	620	20	2	2	5.62
8638	2	2	174373.83	358847.86	3	U	306	Coimbra	3	1	175929.2092	359891.8966	2	U	314	Coimbra	17:00	17:20	0:20	1	0	3	TI	1								1			2	1	314	28.2	1 020	1 040	20	2	2	5.62
8639	1	1	175585.8078	359066.4593	1	U	317	Coimbra	4	2	174826.7	360335.18	4	U	302	Coimbra	09:30	10:00	00:30	1	0	3	TI	1								1			2	1	317	12.3	570	600	30	1	2	2.96
8639	2	2	174826.7	360335.18	4	U	302	Coimbra	3	1	175585.8078	359066.4593	1	U	317	Coimbra	10:10	10:40	00:30	1	0	3	TI	1								1			2	1	317	12.3	610	640	30	1	2	2.96
8641	1	1	175298.8637	360308.9147	1	U	302	Coimbra	8	2	173561.55	360431.34	3	U	307	Coimbra	13:30	13:45	00:15	1	0	3	TI	5								4		2	3	1	302	9.3	810	825	15	2	2	6.97
8641	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	175298.8637	360308.9147	1	U	302	Coimbra	17:00	17:15	00:15	1	0	3	TI	1								4		2	3	1	302	9.3	1 020	1 035	15	2	2	6.97
8643	1	1	206747.26	361169.5	1	U	204	Arganil	2	2	172481.24	360478.01	3	U	328	Coimbra	13:00	13:15	00:15	1	0	3	TI									1			1	1	204	63.6	780	795	15	34	2	137.09
8643	2	2	172481.24	360478.01	3	U	328	Coimbra	3	1	206747.26	361169.5	1	U	204	Arganil	17:30	17:45	00:15	1	0	3	TI									1			1	1	204	63.6	1 050	1 065	15	34	2	137.09
8644	1	1	180740.58	328451.06	1	R	135	Ansião	1	2	180870.51	328355.66	3	U	135	Ansião	12:00	12:07	00:07	1	0	1	Pé		0	0	2					1			1	2	135	39.6	720	727	7	0	2	1.38
8644	2	2	180870.51	328355.66	3	U	135	Ansião	3	1	180740.58	328451.06	1	R	135	Ansião	18:00	18:07	00:07	1	0	1	Pé		0	0	2					1			1	2	135	39.6	1 080	1 087	7	0	2	1.38
8645	1	1	171887.0552	359315.7712	1	U	326	Coimbra	1	2	171195.3	359683.88	3	U	327	Coimbra	9:00	9:15	0:15	1	0	1	Pé		0	0	1	1	3			1			1	1	326	22.7	540	555	15	1	2	3.13
8645	2	2	171195.3	359683.88	3	U	327	Coimbra	3	1	171887.0552	359315.7712	1	U	326	Coimbra	17:30	17:50	0:20	1	0	1	Pé		0	0	1	3	8			1			1	1	326	22.7	1 050	1 070	20	1	2	2.35
8646	1	1	174729.0425	362034.0002	1	U	331	Coimbra	1	2	177185.51	359838.46	3	U	315	Coimbra	12:00	12:30	00:30	1	0	3	TI	1								1			1	1	331	32	720	750	30	3	2	6.59
8646	2	2	177185.51	359838.46	3	U	315	Coimbra	3	1	174729.0425	362034.0002	1	U	331	Coimbra	23:15	23:25	00:10	1	0	3	TI	1								1			1	1	331	32	1 395	1 405	10	3	2	19.77
8647	1	1	175043.316	360530.5838	1	U	308	Coimbra	1	2	175264.39	360369.64	3	U	302	Coimbra	08:30	08:40	00:10	1	0	1	Pé				2					1			1	1	308	30.7	510	520	10	0	4	1.64
8647	2	2	175264.39	360369.64	3	U	302	Coimbra	10	2	173172.14	364686.44	4	R	334	Coimbra	13:00	13:45	00:45	1	0	12	TC				2			2		4		2	2	1	308	30.7	780	825	45	5	4	6.4
8647	3	2	173172.14	364686.44	4	R	334	Coimbra	1	2	175264.39	360369.64	3	U	302	Coimbra	15:00	15:20	00:20	1	0	12	TC				2			2		4		2	2	1	308	30.7	900	920	20	5	4	14.39
8647	4	2	175264.39	360369.64	3	U	302	Coimbra	3	1	175043.316	360530.5838	1	U	308	Coimbra	20:00	20:10	00:10	1	0	1	Pé				2					1			1	1	308	30.7	1 200	1 210	10	0	4	1.64
8648	1	1	174212.7714	359172.7259	1	U	307	Coimbra	1	2	174742.6	360263.35	2	U	303	Coimbra	08:00	08:30	00:30	1	0	4	TI		0	0						4		2	1	1	307	14.1	480	510	30	1	2	2.43
8648	2	2	174742.6	360263.35	2	U	303	Coimbra	3	1	174212.7714	359172.7259	1	U	307	Coimbra	19:00	19:30	00:30	1	0	4	TI		0	0						4		2	1	1	307	14.1	1 140	1 170	30	1	2	2.43
8649	1	1	195103.09	364144.28	4	R	27	Vila Nova de Poiares	2	2	189433.12	359973.66	3	U	25	Vila Nova de Poiares	07:40	7:55	00:15	1	0	15	TC		0	0	2			3	3	3		2	1	2	27	37.3	460	475	15	7	2	28.15
8649	2	2	189433.12	359973.66	3	U	25	Vila Nova de Poiares	3	1	195103.09	364144.28	4	R	27	Vila Nova de Poiares	17:35	17:50	00:15	1	0	15	TC		0	0	2			3	3	3		2	1	2	27	37.3	1 055	1 070	15	7	2	28.15
8650	1	1	151980.44	374822.52	2	R	105	Cantanhede	4	2	147322.92	372141.23	3	R	106	Cantanhede	14:00	14:10	00:10	1	0	3	TI	1	0	0						1			3	2	105	52.8	840	850	10	5	2	32.25
8650	2	2	147322.92	372141.23	3	R	106	Cantanhede	3	1	151980.44	374822.52	2	R	105	Cantanhede	16:00	16:10	00:10	1	0	3	TI	5	0	0						1			3	2	105	52.8	960	970	10	5	2	32.25
8651	1	1	173643.9495	359117.7687	1	U	323	Coimbra	2	2	175898.53	359392.01	3	U	317	Coimbra	08:00	08:30	00:30	1	0	12	TC				2			3	9	1			1	1	323	28.9	480	510	30	2	2	4.54
8651	2	2	175898.53	359392.01	3	U	317	Coimbra	3	1	173643.9495	359117.7687	1	U	323	Coimbra	18:15	19:10	00:55	1	0	12	TC				2			3	9	1			1	1	323	28.9	1 095	1 150	55	2	2	2.48
8652	1	1	175050.6075	360215.5342	1	U	301	Coimbra	1	2	173017.73	364909.03	3	U	334	Coimbra	9:00	9:20	0:20	1	0	1	Pé		0	0	1	3				1			1	1	301	11.5	540	560	20	5	2	15.34
8652	2	2	173017.73	364909.03	3	U	334	Coimbra	3	1	175050.6075	360215.5342	1	U	301	Coimbra	18:00	18:25	0:25	1	0	1	Pé		0	0	1	3				4		2	1	1	301	11.5	1 080	1 105	25	5	2	12.28
8653	1	1	177231.1299	359029.3269	1	U	319	Coimbra	1	2	172481.24	360478.01	3	U	328	Coimbra	9:00	9:20	0:20	1	0	3	TI	5								1			1	1	319	41	540	560	20	5	2	14.9
8653	2	2	172481.24	360478.01	3	U	328	Coimbra	3	1	177231.1299	359029.3269	1	U	319	Coimbra	15:00	15:20	0:20	1	0	3	TI	1								1			1	1	319	41	900	920	20	5	2	14.9
8654	1	1	138812.5	354896.75	1	U	64	Figueira da Foz	1	2	138506.7	354150.26	4	U	65	Figueira da Foz	08:00	8:07	00:07	1	0	3	TI	3	0	0						1			1	2	64	37.3	480	487	7	1	2	6.91
8654	2	2	138506.7	354150.26	4	U	65	Figueira da Foz	3	1	138812.5	354896.75	1	U	64	Figueira da Foz	18:30	18:37	00:07	1	0	3	TI	5	0	0						1			1	2	64	37.3	1 110	1 117	7	1	2	6.91
8655	1	1	175481.2946	361953.5336	1	U	336	Coimbra	8	2	173561.55	360431.34	3	U	307	Coimbra	13:00	13:15	00:15	1	0	3	TI	5								4		2	3	1	336	27.9	780	795	15	2	2	9.8
8655	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	175481.2946	361953.5336	1	U	336	Coimbra	17:00	17:15	00:15	1	0	3	TI	1								4		2	3	1	336	27.9	1 020	1 035	15	2	2	9.8
8657	1	1	172542.42	325515.11	4	R	135	Ansião	2	2	176465.08	361208.17	3	U	312	Coimbra	09:00	9:10	00:10	1	0	12	TC		0	0	1	3	3	3	3	4		2	1	2	135	58.6	540	550	10	36	2	215.45
8657	2	2	176465.08	361208.17	3	U	312	Coimbra	3	1	172542.42	325515.11	4	R	135	Ansião	18:00	18:10	00:10	1	0	12	TC		0	0	1	3	5	3	3	4		2	1	2	135	58.6	1 080	1 090	10	36	2	215.45
8658	1	1	156753.45	327387.07	1	U	45	Pombal	1	2	156620.58	327281.93	2	U	45	Pombal	08:55	9:00	00:05	1	0	3	TI	1	0	0						1			1	2	45	48.9	535	540	5	0	2	2.03
8658	2	2	156620.58	327281.93	2	U	45	Pombal	3	1	156753.45	327387.07	1	U	45	Pombal	19:00	19:05	00:05	1	0	3	TI	5	0	0						1			1	2	45	48.9	1 140	1 145	5	0	2	2.03
8659	1	1	148078.69	363155.19	1	U	128	Figueira da Foz	1	2	148357.27	363118.24	4	R	128	Figueira da Foz	8:30	8:35	00:05	1	0	3	TI	3	0	0						1			1	2	128	48.7	510	515	5	0	2	3.37
8659	2	2	148357.27	363118.24	4	R	128	Figueira da Foz	3	1	148078.69	363155.19	1	U	128	Figueira da Foz	17:30	17:40	00:10	1	0	3	TI	5	0	0						1			1	2	128	48.7	1 050	1 060	10	0	2	1.69
8660	1	1	176667.9349	358614.0497	1	U	320	Coimbra	1	2	176625.55	359606.84	3	U	315	Coimbra	10:30	10:55	0:25	1	0	12	TC		0	0	2			1		1			1	1	320	35.8	630	655	25	1	2	2.38
8660	2	2	176625.55	359606.84	3	U	315	Coimbra	3	1	176667.9349	358614.0497	1	U	320	Coimbra	21:15	21:40	0:25	1	0	12	TC		0	0	2			1		1			1	1	320	35.8	1 275	1 300	25	1	2	2.38
8661	1	1	189861.2	363468.59	4	R	25	Vila Nova de Poiares	1	2	189433.12	359973.66	3	U	25	Vila Nova de Poiares	08:00	9:00	01:00	1	0	1	Pé		0	0	2					1			2	2	25	31.1	480	540	60	4	2	3.52
8661	2	2	189433.12	359973.66	3	U	25	Vila Nova de Poiares	3	1	189861.2	363468.59	4	R	25	Vila Nova de Poiares	17:00	18:00	01:00	1	0	1	Pé		0	0	2					1			2	2	25	31.1	1 020	1 080	60	4	2	3.52
8662	1	1	172394.7796	358962.8071	1	U	326	Coimbra	1	2	176132.68	360868.25	3	U	311	Coimbra	08:30	09:00	00:30	1	0	3	TI	1								1			1	1	326	22.7	510	540	30	4	2	8.39
8662	2	2	176132.68	360868.25	3	U	311	Coimbra	3	1	172394.7796	358962.8071	1	U	326	Coimbra	19:00	20:00	01:00	1	0	3	TI	1								1			1	1	326	22.7	1 140	1 200	60	4	2	4.2
8663	1	1	171890.4927	359300.8366	1	U	326	Coimbra	1	2	175771.13	360370.14	2	U	302	Coimbra	07:15	07:30	00:15	1	0	3	TI	1								3		2	1	1	326	22.7	435	450	15	4	2	16.1
8663	2	2	175771.13	360370.14	2	U	302	Coimbra	3	1	171890.4927	359300.8366	1	U	326	Coimbra	19:00	19:15	00:15	1	0	3	TI	5								3		1	1	1	326	22.7	1 140	1 155	15	4	2	16.1
8664	1	1	173652.4434	359129.0939	1	U	323	Coimbra	1	2	175707.93	359175.37	2	U	317	Coimbra	07:20	7:30	00:10	1	0	4	TI		0	0						4		2	1	1	323	23.8	440	450	10	2	2	12.34
8664	2	2	175707.93	359175.37	2	U	317	Coimbra	3	1	173652.4434	359129.0939	1	U	323	Coimbra	19:30	19:40	00:10	1	0	4	TI		0	0						4		2	1	1	323	23.8	1 170	1 180	10	2	2	12.34
8668	1	1	171878.5976	359311.6788	1	U	326	Coimbra	1	2	176010.68	360426.85	3	U	311	Coimbra	8:45	09:00	0:15	1	0	3	TI	5								1			1	1	326	26.6	525	540	15	4	2	17.12
8668	2	2	176010.68	360426.85	3	U	311	Coimbra	3	1	171878.5976	359311.6788	1	U	326	Coimbra	18:00	18:15	00:15	1	0	3	TI	5								1			1	1	326	26.6	1 080	1 095	15	4	2	17.12
8669	1	1	179047.99	326257.39	4	R	135	Ansião	4	2	174060.9	326935.47	3	U	135	Ansião	10:30	10:42	00:12	1	0	3	TI	5	0	0						1			2	2	135	41.7	630	642	12	5	2	25.16
8669	2	2	174060.9	326935.47	3	U	135	Ansião	3	1	179047.99	326257.39	4	R	135	Ansião	12:30	12:42	00:12	1	0	3	TI	5	0	0						1			2	2	135	41.7	750	762	12	5	2	25.16
8671	1	1	176276.0659	358553.7402	5	U	320	Coimbra	8	2	173561.55	360431.34	3	U	307	Coimbra	13:30	13:45	00:15	1	0	3	TI	5								4		2	3	1	320	35.8	810	825	15	3	2	13.2
8671	2	2	173561.55	360431.34	3	U	307	Coimbra	3	1	176276.0659	358553.7402	5	U	320	Coimbra	17:00	17:15	00:15	1	0	3	TI	1								4		2	3	1	320	35.8	1 020	1 035	15	3	2	13.2
8672	1	1	177482.0025	358859.3401	1	U	341	Coimbra	1	2	175264.39	360369.64	3	U	302	Coimbra	09:30	10:00	00:30	1	0	3	TI	1								1			1	1	341	67.5	570	600	30	3	2	5.37
8672	2	2	175264.39	360369.64	3	U	302	Coimbra	3	1	177482.0025	358859.3401	1	U	341	Coimbra	20:00	20:30	00:30	1	0	3	TI	5								1			1	1	341	67.5	1 200	1 230	30	3	2	5.37
8673	1	1	175662.9705	359983.9285	1	U	302	Coimbra	6	2	175606.76	360095.29	3	U	302	Coimbra	00:00	00:15	00:15	1	0	1	Pé		0	0	2					4		2	2	1	302	9.3	1 440	15	15	0	2	0.5
8673	2	2	175606.76	360095.29	3	U	302	Coimbra	3	1	175662.9705	359983.9285	1	U	302	Coimbra	03:00	03:15	00:15	1	0	1	Pé		0	0	2					4		2	2	1	302	9.3	180	195	15	0	2	0.5
8674	1	1	174859.5725	359973.1036	1	U	301	Coimbra	4	2	174813.32	360298.09	3	U	302	Coimbra	09:30	10:00	00:30	1	0	1	Pé				2					4		2	1	1	301	10.5	570	600	30	0	2	0.66
8674	2	2	174813.32	360298.09	3	U	302	Coimbra	3	1	174859.5725	359973.1036	1	U	301	Coimbra	11:30	11:45	00:15	1	0	12	TC				2			3	2	4		2	1	1	301	10.5	690	705	15	0	2	1.31
8676	1	1	159022.05	356844.67	1	U	57	Montemor-o-Velho	1	2	176201.65	360950.48	3	U	311	Coimbra	09:25	10:00	00:35	1	0	3	TI	1								1			1	1	57	15.4	565	600	35	18	2	30.28
8676	2	2	176201.65	360950.48	3	U	311	Coimbra	3	1	159022.05	356844.67	1	U	57	Montemor-o-Velho	18:00	18:30	00:30	1	0	3	TI	5								1			1	1	57	15.4	1 080	1 110	30	18	2	35.33
8677	1	1	160802.51	375290.34	1	U	6	Cantanhede	4	2	161838.19	375636.95	3	U	6	Cantanhede	15:00	15:20	00:20	1	0	1	Pé		0	0	2					1			2	2	6	26.7	900	920	20	1	2	3.28
8677	2	2	161838.19	375636.95	3	U	6	Cantanhede	3	1	160802.51	375290.34	1	U	6	Cantanhede	17:00	17:20	00:20	1	0	1	Pé		0	0	2					1			2	2	6	26.7	1 020	1 040	20	1	2	3.28
8679	1	1	158325.04	327736.66	1	U	45	Pombal	2	2	175220.65	360016.27	3	U	301	Coimbra	07:42	9:02	01:20	2	1	12	TC		0	0	2			2		1			2	2	45	65.9	462	542	80	36	2	27.33
8679	2	2	175220.65	360016.27	3	U	301	Coimbra	3	1	158325.04	327736.66	1	U	45	Pombal	13:00	14:30	01:30	2	1	11	TC		0	0	2			2		1			2	2	45	65.9	780	870	90	36	2	24.29
8680	1	1	163219.04	388737.78	1	R	107	Anadia	1	2	176140.85	360582.53	4	U	311	Coimbra	07:50	8:35	00:45	1	0	3	TI	5	0	0						2		1	1	2	107	76	470	515	45	31	2	41.31
8680	2	2	176140.85	360582.53	4	U	311	Coimbra	3	1	163219.04	388737.78	1	R	107	Anadia	18:15	18:55	00:40	1	0	3	TI	5	0	0						1			1	2	107	76	1 095	1 135	40	31	2	46.47
8681	1	1	175707.4808	360609.4868	2	U	308	Coimbra	5	2	176705.13	359333.07	3	U	315	Coimbra	09:00	09:10	00:10	1	0	3	TI	5								1			2	1	308	28.2	540	550	10	2	3	9.72
8681	2	2	176705.13	359333.07	3	U	315	Coimbra	8	2	173561.55	360431.34	3	U	307	Coimbra	13:00	13:15	00:15	1	0	3	TI	5								4		2	3	1	308	28.2	780	795	15	3	3	13.32
8681	3	2	173561.55	360431.34	3	U	307	Coimbra	3	1	175707.4808	360609.4868	2	U	308	Coimbra	14:00	14:10	00:10	1	0	3	TI	1								1			2	1	308	28.2	840	850	10	2	3	12.92
8682	1	1	154865.18	383418.81	1	R	3	Cantanhede	1	2	161298.2	374676.56	3	U	6	Cantanhede	08:20	08:40	0:20	1	0	3	TI	1	0	0						1			1	2	3	40.4	500	520	20	11	2	32.56
