"route_id","trip_id","service_id"
"5001","5001-1-003-E-U-08h30-CondeixaaNovaTe","E-U"
"28","1547","Dias Úteis"
"7","2878","Sábados"
"7448","7448-2-002-E-U-17h30-MealhadaEscolas","E-U"
"7","2877","Sábados"
"28","1546","Dias Úteis"
"28","1545","Dias Úteis"
"7","2876","Sábados"
"7","2875","Sábados"
"28A","1544","Dias Úteis"
"28","1543","Dias Úteis"
"7","2874","Sábados"
"28C","1542","Dias Úteis"
"7","2873","Sábados"
"7576","7576-2-003-E-U-18h00-GoisVila","E-U"
"28A","1541","Dias Úteis"
"7","2872","Sábados"
"28","1540","Dias Úteis"
"7","2871","Sábados"
"7432","7432-1-001-A-U-06h30-LorvaoJardim","A-U"
"28","1549","Dias Úteis"
"5208","5208-2-007-E-5-08h30-ArganilCamara","E-5"
"7","2879","Sábados"
"28","1548","Dias Úteis"
"5166","5166-1-007-E-U-17h15-TochaLargodaFei","E-U"
"7409","7409-2-001-A-36-11h30-Mercado","A-36"
"7446","7446-2-001-E-4-13h30-MealhadaEscolas","E-4"
"5205","5205-1-003-FE-5-08h05-PovoaRainhaSant","FE-5"
"30D","1561","Dias Úteis"
"7","2892","Sábados"
"28D","1560","Dias Úteis"
"7","2891","Sábados"
"7","2890","Sábados"
"5011","5011-1-001-E-U-07h30-CasaldoBolho","E-U"
"7","2889","Sábados"
"28","1558","Dias Úteis"
"5166","5166-1-002-FE-U-07h50-CantanhedeEstac","FE-U"
"28","1557","Dias Úteis"
"7","2888","Sábados"
"7","2887","Sábados"
"28B","1556","Dias Úteis"
"28","1555","Dias Úteis"
"7","2886","Sábados"
"7","2885","Sábados"
"28B","1554","Dias Úteis"
"28","1553","Dias Úteis"
"7","2884","Sábados"
"7","2883","Sábados"
"28B","1552","Dias Úteis"
"28","1551","Dias Úteis"
"7","2882","Sábados"
"28","1559","Dias Úteis"
"5208","5208-2-016-E-U-17h25-ArganilSecundar","E-U"
"21AC","1572","Dias Úteis"
"21A","1571","Dias Úteis"
"23C","1570","Dias Úteis"
"5041","5041-2-002-FE-U-14h00-CoimbraRodoviar","FE-U"
"7402","7402-2-004-E-U-12h55-FigueirodoCampo","E-U"
"23C","1569","Dias Úteis"
"7","2899","Sábados"
"23C","1568","Dias Úteis"
"7","2898","Sábados"
"23C","1567","Dias Úteis"
"7","2897","Sábados"
"23C","1566","Dias Úteis"
"7","2896","Sábados"
"23CA","1565","Dias Úteis"
"7243","7243-2-002-A-U-16h15-CoimbraRodoviar","A-U"
"31","1564","Dias Úteis"
"7","2895","Sábados"
"21TC","1563","Dias Úteis"
"7","2894","Sábados"
"21TB","1562","Dias Úteis"
"7","2893","Sábados"
"7558","7558-2-001-V-U-12h00-SerpinsPraiaFlu","V-U"
"7459","7459-1-001-E-U-07h15-SoureEB23","E-U"
"5512","5512-2-001-E-U-13h30-FaiscasEB23","E-U"
"29","1583","Dias Úteis"
"29","1582","Dias Úteis"
"5214","5214-1-001-E-U-07h50-Salgueiro","E-U"
"7243","7243-1-004-A-U-16h45-SaoRomaoEscEvar","A-U"
"29","1581","Dias Úteis"
"29","1580","Dias Úteis"
"49T","4606","Domingos e Feriados"
"29","1579","Dias Úteis"
"49T","4607","Domingos e Feriados"
"29","1578","Dias Úteis"
"49T","4608","Domingos e Feriados"
"29","1577","Dias Úteis"
"49T","4609","Domingos e Feriados"
"5149","5149-2-002-E-U-07h45-Ramalheiro","E-U"
"29","1576","Dias Úteis"
"21R","1575","Dias Úteis"
"21A","1574","Dias Úteis"
"21AC","1573","Dias Úteis"
"5051","5051-1-002-A-U-12h10-CoimbraRodoviar","A-U"
"47","4600","Domingos e Feriados"
"47FA","4601","Domingos e Feriados"
"47F","4602","Domingos e Feriados"
"47F","4603","Domingos e Feriados"
"47F","4604","Domingos e Feriados"
"47F","4605","Domingos e Feriados"
"7486","7486-1-005-E-U-16h45-LousaEBn1","E-U"
"29","1594","Dias Úteis"
"29","1593","Dias Úteis"
"29","1592","Dias Úteis"
"29","1591","Dias Úteis"
"29","1590","Dias Úteis"
"49T","4617","Domingos e Feriados"
"49T","4618","Domingos e Feriados"
"5004","5004-1-009-A-DF-16h10-CoimbraRodoviar","A-DF"
"29","1589","Dias Úteis"
"49T","4619","Domingos e Feriados"
"29","1588","Dias Úteis"
"29","1587","Dias Úteis"
"29","1586","Dias Úteis"
"29","1585","Dias Úteis"
"29","1584","Dias Úteis"
"5206","5206-1-002-A-5-09h00-ArganilCamara","A-5"
"49T","4610","Domingos e Feriados"
"7247","7247-1-001-FE-U-07h10-OliveiradoHospi","FE-U"
"49T","4611","Domingos e Feriados"
"49T","4612","Domingos e Feriados"
"49T","4613","Domingos e Feriados"
"49T","4614","Domingos e Feriados"
"49T","4615","Domingos e Feriados"
"49T","4616","Domingos e Feriados"
"7442","7442-1-002-A-U-07h15-Marmeleira","A-U"
"49T","4630","Domingos e Feriados"
"5517","5517-1-001-A-U-07h07-SeixoGatoesXPed","A-U"
"49T","4628","Domingos e Feriados"
"49T","4629","Domingos e Feriados"
"29","1599","Dias Úteis"
"5503","5503-1-007-A-U-14h40-TromelgoX","A-U"
"29","1598","Dias Úteis"
"5208","5208-1-011-E-2356-14h55-MoitadaSerra","E-2356"
"29","1597","Dias Úteis"
"7473","7473-2-001-E-246-13h40-MirandadoCorvoE","E-246"
"7459","7459-1-002-E-U-13h30-SoureEB23","E-U"
"29","1596","Dias Úteis"
"29","1595","Dias Úteis"
"49T","4620","Domingos e Feriados"
"49T","4621","Domingos e Feriados"
"49T","4622","Domingos e Feriados"
"49T","4623","Domingos e Feriados"
"49T","4624","Domingos e Feriados"
"7431","7431-2-007-A-U-14h00-CoimbraPortagem","A-U"
"49T","4625","Domingos e Feriados"
"49T","4626","Domingos e Feriados"
"7451","7451-1-002-E-U-08h00-Vimieira","E-U"
"49T","4627","Domingos e Feriados"
"5322","5322-1-001-E-U-08h05-Almaca","E-U"
"203","4640","Domingos e Feriados"
"5326","5326-2-002-E-2356-17h35-MortaguaCentroE","E-2356"
"201T","4641","Domingos e Feriados"
"14","3310","Sábados"
"5501","5501-1-008-A-U-11h20-FigueiradaFozTe","A-U"
"7246","7246-2-001-E-4-13h50-TabuaEspacoCULT","E-4"
"14","3307","Sábados"
"203","4639","Domingos e Feriados"
"14","3306","Sábados"
"14","3305","Sábados"
"14","3304","Sábados"
"14","3303","Sábados"
"14","3302","Sábados"
"14","3301","Sábados"
"14","3300","Sábados"
"7T","700","Dias Úteis"
"7472","7472-1-002-E-U-06h40-MirandadoCorvoM","E-U"
"7T","701","Dias Úteis"
"49T","4631","Domingos e Feriados"
"7T","702","Dias Úteis"
"203","4632","Domingos e Feriados"
"7T","703","Dias Úteis"
"203","4633","Domingos e Feriados"
"7T","704","Dias Úteis"
"201","4634","Domingos e Feriados"
"7T","705","Dias Úteis"
"201T","4635","Domingos e Feriados"
"7T","706","Dias Úteis"
"201T","4636","Domingos e Feriados"
"7T","707","Dias Úteis"
"14","3309","Sábados"
"203","4637","Domingos e Feriados"
"14","3308","Sábados"
"7T","708","Dias Úteis"
"203","4638","Domingos e Feriados"
"7T","709","Dias Úteis"
"53B","4650","Domingos e Feriados"
"50M","4651","Domingos e Feriados"
"50MA","4652","Domingos e Feriados"
"14T","3321","Sábados"
"14T","3320","Sábados"
"5325","5325-2-005-E-U-17h35-MortaguaCentroE","E-U"
"5201","5201-1-006-FE-2346-08h05-CojaPonte","FE-2346"
"14T","3318","Sábados"
"7470","7470-1-001-E-U-07h40-CarvalhoPortela","E-U"
"14T","3317","Sábados"
"14T","3316","Sábados"
"14T","3315","Sábados"
"14T","3314","Sábados"
"14T","3313","Sábados"
"7405","7405-2-002-A-U-17h35-CondeixaaNovaTe","A-U"
"14TA","3312","Sábados"
"7T","710","Dias Úteis"
"7TC","711","Dias Úteis"
"14","3311","Sábados"
"7241","7241-2-003-A-U-13h15-CasaldoAbadeX","A-U"
"4","712","Dias Úteis"
"201","4642","Domingos e Feriados"
"4","713","Dias Úteis"
"52","4643","Domingos e Feriados"
"52","4644","Domingos e Feriados"
"4","714","Dias Úteis"
"7404","7404-2-001-A-U-06h10-EspinhalIgreja","A-U"
"4","715","Dias Úteis"
"52","4645","Domingos e Feriados"
"52PA","4646","Domingos e Feriados"
"4","716","Dias Úteis"
"4","717","Dias Úteis"
"53","4647","Domingos e Feriados"
"53B","4648","Domingos e Feriados"
"4","718","Dias Úteis"
"14T","3319","Sábados"
"4","719","Dias Úteis"
"53","4649","Domingos e Feriados"
"244","4660","Domingos e Feriados"
"244","4661","Domingos e Feriados"
"244","4662","Domingos e Feriados"
"244","4663","Domingos e Feriados"
"14T","3332","Sábados"
"37","2001","Dias Úteis"
"14T","3331","Sábados"
"37","2000","Dias Úteis"
"14T","3330","Sábados"
"14T","3329","Sábados"
"5501","5501-2-024-A-U-24h10-CoimbraPortagem","A-U"
"14T","3328","Sábados"
"14T","3327","Sábados"
"14T","3326","Sábados"
"14T","3325","Sábados"
"14T","3324","Sábados"
"4","720","Dias Úteis"
"14T","3323","Sábados"
"4","721","Dias Úteis"
"14T","3322","Sábados"
"4","722","Dias Úteis"
"4","723","Dias Úteis"
"244","4653","Domingos e Feriados"
"244","4654","Domingos e Feriados"
"4","724","Dias Úteis"
"5026","5026-2-006-E-U-18h55-EXPOFACIC","E-U"
"4","725","Dias Úteis"
"244","4655","Domingos e Feriados"
"244","4656","Domingos e Feriados"
"4","726","Dias Úteis"
"4","727","Dias Úteis"
"244","4657","Domingos e Feriados"
"244","4658","Domingos e Feriados"
"4","728","Dias Úteis"
"4","729","Dias Úteis"
"244","4659","Domingos e Feriados"
"244","4670","Domingos e Feriados"
"244","4671","Domingos e Feriados"
"244","4672","Domingos e Feriados"
"244","4673","Domingos e Feriados"
"5501","5501-1-010-A-U-12h45-FigueiradaFozTe","A-U"
"244","4674","Domingos e Feriados"
"14T","3343","Sábados"
"37","2012","Dias Úteis"
"14T","3342","Sábados"
"37","2011","Dias Úteis"
"7486","7486-2-003-E-U-17h50-LousaSegurancaS","E-U"
"14T","3341","Sábados"
"37","2010","Dias Úteis"
"14T","3340","Sábados"
"5012","5012-1-002-E-U-12h45-MurtinheiraPrai","E-U"
"37","2009","Dias Úteis"
"7526","7526-1-002-E-U-08h25-PenacovaEB23S","E-U"
"7513","7513-2-003-A-MPPS-12h15-PampilhosadaSer","A-MPPS"
"14T","3339","Sábados"
"37","2008","Dias Úteis"
"14T","3338","Sábados"
"37","2007","Dias Úteis"
"14T","3337","Sábados"
"37","2006","Dias Úteis"
"14T","3336","Sábados"
"4","730","Dias Úteis"
"37","2005","Dias Úteis"
"14T","3335","Sábados"
"4","731","Dias Úteis"
"37","2004","Dias Úteis"
"5005","5005-2-003-E-U-12h40-MiraEscolas","E-U"
"14T","3334","Sábados"
"4","732","Dias Úteis"
"37","2003","Dias Úteis"
"14T","3333","Sábados"
"4","733","Dias Úteis"
"37","2002","Dias Úteis"
"244","4664","Domingos e Feriados"
"4","734","Dias Úteis"
"4","735","Dias Úteis"
"244","4665","Domingos e Feriados"
"244","4666","Domingos e Feriados"
"4","736","Dias Úteis"
"4","737","Dias Úteis"
"244","4667","Domingos e Feriados"
"244","4668","Domingos e Feriados"
"4","738","Dias Úteis"
"4","739","Dias Úteis"
"244","4669","Domingos e Feriados"
"5328","5328-2-001-E-4-14h20-MortaguaEB23","E-4"
"244","4680","Domingos e Feriados"
"244","4681","Domingos e Feriados"
"244","4682","Domingos e Feriados"
"7527","7527-1-003-FE-U-13h30-MealhadaPracaCh","FE-U"
"14T","3354","Sábados"
"37","2023","Dias Úteis"
"14T","3353","Sábados"
"37","2022","Dias Úteis"
"14T","3352","Sábados"
"37","2021","Dias Úteis"
"14T","3351","Sábados"
"37","2020","Dias Úteis"
"14T","3350","Sábados"
"5507","5507-1-006-E-U-17h15-FigueiradaFozTe","E-U"
"37","2019","Dias Úteis"
"14T","3349","Sábados"
"37","2018","Dias Úteis"
"14T","3348","Sábados"
"4","740","Dias Úteis"
"37","2017","Dias Úteis"
"7247","7247-1-002-E-U-07h10-OliveiradoHospi","E-U"
"14T","3347","Sábados"
"4","741","Dias Úteis"
"37","2016","Dias Úteis"
"14T","3346","Sábados"
"4","742","Dias Úteis"
"37","2015","Dias Úteis"
"14T","3345","Sábados"
"4","743","Dias Úteis"
"37","2014","Dias Úteis"
"5502","5502-1-005-A-U-11h38-PortelaRuaCapel","A-U"
"14T","3344","Sábados"
"4","744","Dias Úteis"
"37","2013","Dias Úteis"
"4","745","Dias Úteis"
"244","4675","Domingos e Feriados"
"244","4676","Domingos e Feriados"
"10","746","Dias Úteis"
"10B","747","Dias Úteis"
"244","4677","Domingos e Feriados"
"244","4678","Domingos e Feriados"
"9","748","Dias Úteis"
"9","749","Dias Úteis"
"244","4679","Domingos e Feriados"
"7047","7047-1-001-A-U-07h10-SeiaTerminalRod","A-U"
"5210","5210-2-010-E-U-18h20-ArganilCamara","E-U"
"34","2034","Dias Úteis"
"16G","3365","Sábados"
"16GB","3364","Sábados"
"34","2033","Dias Úteis"
"34","2032","Dias Úteis"
"16GA","3363","Sábados"
"14TA","3362","Sábados"
"34T","2031","Dias Úteis"
"5018","5018-2-007-E-U-18h45-CantanhedeEstac","E-U"
"5323","5323-1-001-E-U-07h40-Palheiros","E-U"
"14T","3361","Sábados"
"34","2030","Dias Úteis"
"14T","3360","Sábados"
"7442","7442-2-001-A-U-11h20-CoimbraPortagem","A-U"
"38T","2029","Dias Úteis"
"9","750","Dias Úteis"
"14T","3359","Sábados"
"9A","751","Dias Úteis"
"37","2028","Dias Úteis"
"14TA","3358","Sábados"
"37","2027","Dias Úteis"
"9","752","Dias Úteis"
"14T","3357","Sábados"
"9","753","Dias Úteis"
"37","2026","Dias Úteis"
"14T","3356","Sábados"
"37","2025","Dias Úteis"
"9","754","Dias Úteis"
"7449","7449-1-002-E-U-08h10-LusoVendaNova","E-U"
"14T","3355","Sábados"
"9","755","Dias Úteis"
"37","2024","Dias Úteis"
"9","756","Dias Úteis"
"9A","757","Dias Úteis"
"9A","758","Dias Úteis"
"9","759","Dias Úteis"
"5205","5205-2-008-A-U-18h20-ArganilCamara","A-U"
"7432","7432-2-003-FE-U-18h30-CoimbraPortagem","FE-U"
"7405","7405-2-001-A-U-13h40-CondeixaaNovaTe","A-U"
"16GA","3376","Sábados"
"34","2045","Dias Úteis"
"34","2044","Dias Úteis"
"16G","3375","Sábados"
"16G","3374","Sábados"
"34T","2043","Dias Úteis"
"34","2042","Dias Úteis"
"16G","3373","Sábados"
"16GB","3372","Sábados"
"34T","2041","Dias Úteis"
"7248","7248-2-001-E-4-14h00-TabuaEspacoCULT","E-4"
"34","2040","Dias Úteis"
"16GB","3371","Sábados"
"7406","7406-1-010-E-U-17h05-SoureEB23","E-U"
"16G","3370","Sábados"
"9","760","Dias Úteis"
"9","761","Dias Úteis"
"7457","7457-2-001-A-U-17h15-CoimbraRodoviar","A-U"
"34","2039","Dias Úteis"
"9A","762","Dias Úteis"
"9","763","Dias Úteis"
"34","2038","Dias Úteis"
"16G","3369","Sábados"
"16C","3368","Sábados"
"34T","2037","Dias Úteis"
"9","764","Dias Úteis"
"9","765","Dias Úteis"
"34","2036","Dias Úteis"
"16A","3367","Sábados"
"16G","3366","Sábados"
"34","2035","Dias Úteis"
"9","766","Dias Úteis"
"5503","5503-1-004-A-U-07h54-TromelgoX","A-U"
"9","767","Dias Úteis"
"10","768","Dias Úteis"
"10","769","Dias Úteis"
"7458","7458-2-002-A-U-17h15-CoimbraRodoviar","A-U"
"39","2056","Dias Úteis"
"18F","3387","Sábados"
"39A","2055","Dias Úteis"
"18F","3386","Sábados"
"34","2054","Dias Úteis"
"18F","3385","Sábados"
"7481","7481-2-001-E-3456-13h40-MirandadoCorvoE","E-3456"
"23FA","3384","Sábados"
"34","2053","Dias Úteis"
"7405","7405-1-002-A-U-14h20-BemDaFe","A-U"
"34","2052","Dias Úteis"
"23F","3383","Sábados"
"16GA","3382","Sábados"
"34T","2051","Dias Úteis"
"34","2050","Dias Úteis"
"16G","3381","Sábados"
"16G","3380","Sábados"
"10","770","Dias Úteis"
"10","771","Dias Úteis"
"10C","772","Dias Úteis"
"10","773","Dias Úteis"
"5501","5501-2-022-A-U-20h00-CoimbraPortagem","A-U"
"34","2049","Dias Úteis"
"10","774","Dias Úteis"
"10","775","Dias Úteis"
"34","2048","Dias Úteis"
"16G","3379","Sábados"
"16G","3378","Sábados"
"34","2047","Dias Úteis"
"10","776","Dias Úteis"
"10","777","Dias Úteis"
"34","2046","Dias Úteis"
"16GB","3377","Sábados"
"10","778","Dias Úteis"
"7436","7436-2-003-A-U-13h30-CoimbraRodoviar","A-U"
"10","779","Dias Úteis"
"5017","5017-2-001-E-U-08h15-CasalNovoFidalg","E-U"
"7464","7464-1-009-E-U-18h30-SoureEB23","E-U"
"12","3390","Sábados"
"31","3398","Sábados"
"36","2067","Dias Úteis"
"31","3397","Sábados"
"36","2066","Dias Úteis"
"31","3396","Sábados"
"36","2065","Dias Úteis"
"13","3395","Sábados"
"36","2064","Dias Úteis"
"13","3394","Sábados"
"36T","2063","Dias Úteis"
"13","3393","Sábados"
"36T","2062","Dias Úteis"
"13","3392","Sábados"
"36T","2061","Dias Úteis"
"103","2060","Dias Úteis"
"12","3391","Sábados"
"10","780","Dias Úteis"
"10","781","Dias Úteis"
"10","782","Dias Úteis"
"10","783","Dias Úteis"
"10","784","Dias Úteis"
"10","785","Dias Úteis"
"103","2059","Dias Úteis"
"10","786","Dias Úteis"
"39","2058","Dias Úteis"
"12","3389","Sábados"
"10C","787","Dias Úteis"
"39","2057","Dias Úteis"
"18F","3388","Sábados"
"10","788","Dias Úteis"
"5501","5501-2-011-E-U-12h10-CoimbraPortagem","E-U"
"10","789","Dias Úteis"
"36T","2070","Dias Úteis"
"7495","7495-1-006-FE-2-08h25-BrejodeCima","FE-2"
"21","2078","Dias Úteis"
"39","2077","Dias Úteis"
"39","2076","Dias Úteis"
"39","2075","Dias Úteis"
"7431","7431-2-010-A-U-16h45-CoimbraPortagem","A-U"
"39","2074","Dias Úteis"
"39","2073","Dias Úteis"
"39","2072","Dias Úteis"
"10","790","Dias Úteis"
"36A","2071","Dias Úteis"
"10B","791","Dias Úteis"
"10A","792","Dias Úteis"
"5001","5001-1-009-E-U-16h30-CondeixaaNovaTe","E-U"
"10A","793","Dias Úteis"
"5210","5210-1-005-E-2346-07h27-Relvas","E-2346"
"10A","794","Dias Úteis"
"10AA","795","Dias Úteis"
"23","796","Dias Úteis"
"23","797","Dias Úteis"
"23","798","Dias Úteis"
"36T","2069","Dias Úteis"
"31","3399","Sábados"
"36T","2068","Dias Úteis"
"23","799","Dias Úteis"
"7449","7449-2-002-E-U-17h30-MealhadaEscolas","E-U"
"7454","7454-2-002-A-U-17h30-CoimbraRodoviar","A-U"
"7476","7476-2-002-E-2356-18h20-PenelaCGD","E-2356"
"22","2081","Dias Úteis"
"21TE","2080","Dias Úteis"
"5166","5166-2-011-JA-S-19h00-PraiadaTocha","JA-S"
"7576","7576-2-002-E-4-16h00-GoisVila","E-4"
"43T","2089","Dias Úteis"
"7454","7454-1-001-A-U-07h00-Pousafoles","A-U"
"43V","2088","Dias Úteis"
"43T","2087","Dias Úteis"
"43T","2086","Dias Úteis"
"43V","2085","Dias Úteis"
"47","2084","Dias Úteis"
"47C","2083","Dias Úteis"
"22","2082","Dias Úteis"
"7445","7445-2-001-A-U-17h45-ArganilCamara","A-U"
"21TB","2079","Dias Úteis"
"7446","7446-2-004-E-U-18h30-MealhadaEscolas","E-U"
"7573","7573-1-001-A-3-08h40-GoisEscolas","A-3"
"43T","2092","Dias Úteis"
"43T","2091","Dias Úteis"
"43","2090","Dias Úteis"
"5166","5166-1-001-E-U-07h50-CantanhedeEstac","E-U"
"43V","2099","Dias Úteis"
"43T","2098","Dias Úteis"
"43T","2097","Dias Úteis"
"43T","2096","Dias Úteis"
"43","2095","Dias Úteis"
"43T","2094","Dias Úteis"
"43","2093","Dias Úteis"
"7436","7436-1-003-E-U-06h45-Roxo","E-U"
"5134","5134-1-006-E-U-18h35-TochaLargodaFei","E-U"
"7494","7494-1-001-E-U-07h15-CovelosX","E-U"
"7578","7578-1-001-E-2-06h50-CarvalhalX","E-2"
"5051","5051-1-003-A-U-19h15-CoimbraRodoviar","A-U"
"7576","7576-2-001-A-3-12h00-GoisVila","A-3"
"5501","5501-2-004-A-U-08h15-CoimbraPortagem","A-U"
"7447","7447-1-005-E-U-13h30-PampilhosaEB1n2","E-U"
"7484","7484-2-002-E-235-17h35-MirandadoCorvoE","E-235"
"7451","7451-2-001-E-U-13h30-MealhadaEscolas","E-U"
"7516","7516-2-001-E-4-13h45-PenelaCGD","E-4"
"7488","7488-1-003-E-U-07h55-Meiral","E-U"
"7439","7439-1-001-E-U-08h00-ParedesEiras","E-U"
"7557","7557-2-003-V-SDF-12h45-CastelodaLousa","V-SDF"
"5326","5326-1-001-E-U-07h40-BucacoMuseu","E-U"
"7429","7429-1-001-A-U-06h50-Espinheira","A-U"
"7260","7260-2-003-E-U-17h40-TabuaEspacoCULT","E-U"
"5528","5528-2-002-E-U-17h55-MontemoroVelhoS","E-U"
"5005","5005-2-007-A-S-14h10-CantanhedeEstac","A-S"
"5009","5009-2-002-E-U-13h35-MiraEscolas","E-U"
"7441","7441-2-001-E-4-13h50-SaoPedrodeAlvaC","E-4"
"7431","7431-2-015-E-U-18h30-CoimbraPortagem","E-U"
"7470","7470-1-004-A-U-18h45-CoimbraRodoviar","A-U"
"5005","5005-2-011-A-DF-17h40-PraiadeMiraExte","A-DF"
"7485","7485-1-010-A-DF-13h30-VilaNovadePoiar","A-DF"
"5507","5507-1-003-E-U-12h45-SantoAmarodaBoi","E-U"
"5005","5005-1-001-A-U-07h00-CoimbraRodoviar","A-U"
"7","2909","Sábados"
"5034","5034-2-004-E-U-19h05-CantanhedeEstac","E-U"
"7452","7452-1-002-E-U-08h05-Lograssol","E-U"
"7447","7447-2-004-E-U-13h30-PampilhosaEB1n2","E-U"
"7","2900","Sábados"
"5149","5149-1-001-E-U-13h35-MiraEscolas","E-U"
"7494","7494-2-003-E-U-18h50-LousaEBn1","E-U"
"7","2908","Sábados"
"7","2907","Sábados"
"7","2906","Sábados"
"7","2905","Sábados"
"7","2904","Sábados"
"7","2903","Sábados"
"7","2902","Sábados"
"5134","5134-1-005-FE-U-17h15-PraiadaTocha","FE-U"
"7","2901","Sábados"
"7481","7481-1-001-E-U-07h30-Cardeal","E-U"
"5166","5166-2-002-E-U-07h15-SanguinheiraJun","E-U"
"7494","7494-2-002-E-U-16h45-LousaEBn1","E-U"
"7472","7472-2-010-E-U-17h20-CoimbraRodoviar","E-U"
"7","2911","Sábados"
"7","2910","Sábados"
"7475","7475-2-005-E-U-16h45-LousaEBn1","E-U"
"7","2919","Sábados"
"7","2918","Sábados"
"7","2917","Sábados"
"7","2916","Sábados"
"7","2915","Sábados"
"7","2914","Sábados"
"7","2913","Sábados"
"7","2912","Sábados"
"7431","7431-1-004-E-U-07h25-CacemesX","E-U"
"7576","7576-1-002-FE-3-07h30-Campelo","FE-3"
"7","2922","Sábados"
"7","2921","Sábados"
"7","2920","Sábados"
"5202","5202-1-002-EQA-5-06h35-Piodao","EQA-5"
"7","2929","Sábados"
"7","2928","Sábados"
"7","2927","Sábados"
"7","2926","Sábados"
"7","2925","Sábados"
"7","2924","Sábados"
"7","2923","Sábados"
"7442","7442-1-003-A-U-07h45-SantaCristinaVa","A-U"
"5205","5205-2-007-E-U-17h30-ArganilEB1","E-U"
"5501","5501-1-012-A-U-16h45-CarapinheiraPar","A-U"
"5205","5205-1-005-E-2346-08h52-PombeiroBeiraIg","E-2346"
"7448","7448-2-001-E-U-13h50-MealhadaEscolas","E-U"
"7477","7477-2-001-E-4-13h45-PenelaCGD","E-4"
"29","1602","Dias Úteis"
"7T","2933","Sábados"
"29","1601","Dias Úteis"
"7","2932","Sábados"
"29","1600","Dias Úteis"
"7","2931","Sábados"
"7","2930","Sábados"
"5204","5204-2-002-A-5-11h25-ArganilCamara","A-5"
"5026","5026-1-003-E-U-12h35-MealhadaPracaCh","E-U"
"29","1609","Dias Úteis"
"5500","5500-1-001-E-U-13h35-FigueiradaFozTe","E-U"
"29","1608","Dias Úteis"
"7T","2939","Sábados"
"7T","2938","Sábados"
"29","1607","Dias Úteis"
"29","1606","Dias Úteis"
"7T","2937","Sábados"
"7T","2936","Sábados"
"29","1605","Dias Úteis"
"29","1604","Dias Úteis"
"7T","2935","Sábados"
"7T","2934","Sábados"
"29","1603","Dias Úteis"
"7242","7242-1-003-E-U-07h35-OliveiradoHospi","E-U"
"7241","7241-1-004-FE-U-17h25-OliveiradoHospi","FE-U"
"7464","7464-1-005-E-U-12h05-SoureCorreios","E-U"
"5502","5502-2-003-A-U-17h20-CoimbraPortagem","A-U"
"7515","7515-1-002-E-U-08h30-ChaodeOurique","E-U"
"7442","7442-2-003-A-U-14h00-CoimbraPortagem","A-U"
"7T","2944","Sábados"
"29","1613","Dias Úteis"
"29","1612","Dias Úteis"
"7T","2943","Sábados"
"7T","2942","Sábados"
"29","1611","Dias Úteis"
"29","1610","Dias Úteis"
"7T","2941","Sábados"
"7T","2940","Sábados"
"7527","7527-2-004-E-U-17h20-SantaCombaDaoHe","E-U"
"29","1619","Dias Úteis"
